报告日,资产,货币资金,现金,银行存款,存放中央银行款项,存放同业款项,存放联行款项,贵金属,结算备付金,应收保证金,融出资金,拆出资金,拆放同业,拆放金融性公司,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付账款,应收股利,应收利息,应收手续费及佣金,应收租赁款,应收投资款项,其他应收款,其他应收款合计,发放贷款及垫款总额,贷款损失准备,发放贷款及垫款净额,代理证券,存货净额,待处理抵债资产总额,抵债资产减值准备,待处理抵债资产净额,待摊费用,划分为持有待售的资产,可供出售金融资产,衍生金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,其他非流动金融资产,长期应收款,未确认的收益,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程合计,在建工程,固定资产及清理合计,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他长期资产,一年内到期的非流动资产,其他流动资产,流动资产合计,非流通资产合计,资产总计,流动负债,短期借款,拆入资金,向中央银行借款,同业存放款项,联行存放款项,吸收存款,交易性金融负债,卖出回购金融资产款,应付票据及应付账款,应付票据,应付账款,预收账款,应付职工薪酬,应付工资,应付福利费,应交税金,应付股利,应付利息,其他应付款,其他应付款合计,应付手续费及佣金,应付代理证券款,应付保证金,其他应交款,委托资金,衍生金融负债,合同负债,预提费用,预计负债,递延收益,租赁负债,一年内到期的长期负债,其他流动负债,流动负债合计,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,递延税款贷项,其他负债,其他长期负债,长期负债合计,负债合计,所有者权益,实收资本净额,其他权益工具,优先股,永续债,资本公积,其他综合收益,库存股,盈余公积,一般风险准备,信托赔偿准备金,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20070630,,209075559.75,,,,,,,,,,,,,718290.0,,1513751.7,,1513751.7,,145950353.4,,,,,,15223720.39,15223720.39,,,3930000.0,,507305064.37,,,,,,231020141.28,,,,44015518.99,7836372.69,50000000.0,,,,,,18704594.02,11797655.08,6906938.94,,6906938.94,,,6906938.94,,,,,,,,,,20848618.18,1459200.0,,,883716739.61,362086790.08,1245803529.69,,151584000.0,,,,,,,,8788029.13,,8788029.13,99037138.37,8035014.8,,,30819672.67,1316001.01,5173938.1,65838761.74,72328700.85,,,,,,,,,63050226.6,,,72219000.0,73303809.38,516115365.2,160000000.0,,,,,,,,52386995.51,,,275437222.11,791552587.31,,358413026.0,,,,120815280.52,,,35643067.96,,,-67486067.77,,453707784.27,543158.11,454250942.38,1245803529.69,定期报告,未审计,20070807,CNY,合并期末,2020-03-13T15:28:06
20070331,,238079056.34,,,,,,,,,,,,,10662744.0,,1419113.65,,1419113.65,,126308680.38,,,,,,16952466.97,16952466.97,,,3930000.0,,488934827.86,,,,,,169035514.62,,,,69015518.99,7930547.95,50000000.0,,,,,,,,,,7157103.2,,,7157103.2,,,,,,,,,24506.02,7151774.87,1459200.0,,,886286889.2,311774165.65,1198061054.85,,305567000.0,,,,,,,,8490602.19,,8490602.19,85148917.15,9255599.88,,,7115488.68,1316001.01,,64866514.96,66182515.97,,,,,,,,,2850226.6,,,13380000.0,74035403.17,569175527.04,160000000.0,,,,,,,,48110677.75,,,210960904.35,780136431.39,,358413026.0,,,,109656680.66,,,35643067.96,,,-92647844.82,,417387407.36,537216.1,417924623.46,1198061054.85,定期报告,未审计,20070426,CNY,合并期末,2020-03-13T15:28:06
20061231,,197903588.63,,,,,,,,,,,,,4335440.0,,10395540.15,,10395540.15,,125971381.4,,,,,,22619542.49,22619542.49,,,3930000.0,,436668052.13,,,,,,113113872.76,,,,69015518.99,7930547.95,20000000.0,,,,,,18257390.02,11196960.81,7060429.21,,7060429.21,,,7060429.21,,7060429.21,,,,,,,,11626007.79,1459200.0,,,797893544.8,234135576.7,1032029121.5,,166984000.0,,,,,,,,8254424.39,,8254424.39,68594583.15,8900171.59,,,8160973.56,1316001.01,,50613540.08,51929541.09,,,,,,,,,2850226.6,,,105550000.0,74349486.56,492723180.34,128473000.0,,,,,,,,28472260.32,74349486.56,,159795486.92,652518667.26,,358413026.0,,,,72189180.61,,,35981641.98,,,-93939935.86,,378966390.29,544063.95,379510454.24,1032029121.5,定期报告,是,20080131,CNY,合并期末,2020-03-13T15:28:06
20060930,,260323274.57,,,,,,,,,,,,,63081086.19,,,,1462352.62,,112709228.4,,,,5122624.6,,27943879.24,,56311780.3,44513187.25,11798593.05,,378607957.64,,,,,,,,,,94032246.6,,2200000.0,,,,,,21563090.69,14673143.3,6889947.39,274130.71,6615816.68,,,,,6615816.68,,,,,2129782.48,,482372.29,,,,,,,966030834.12,,166984000.0,,,,,,,,,,10252538.18,88191149.64,2126786.5,44247.58,2082538.92,-1407272.31,1294651.6,,156566828.21,,,,,,,,,,,,,,,,218223000.0,,,,,,,,,17837317.33,,,660068999.15,,358413026.0,,,,14682871.05,,,34160441.75,,6322477.56,-108358515.24,,305220301.12,741533.85,305961834.97,966030834.12,定期报告,未审计,20061025,CNY,合并期末,2020-03-13T15:28:06
20060630,,275120072.03,275120072.03,,,,,,,,,,,,80610131.79,,,,3253144.62,,45780290.64,,,,9343350.0,,21762103.75,,61546465.51,44506465.51,17040000.0,,344298583.66,,,,833.35,,,,,,94032246.6,,2200000.0,,,,,,21488560.69,14257312.53,7231248.16,274130.71,6957117.45,,,,,6957117.45,,,,,2143612.24,,1465818.43,,,,,,,903134768.56,,88030000.0,,,,,78126428.36,,9997500.0,,,10786342.23,96373251.24,1976085.19,288.54,1975796.65,-2206507.0,1294651.6,,77188799.61,,,,2000000.0,,,,,34786.26,,,,,,,219223000.0,,,,,,,,,15833204.75,,,598657542.24,,314187026.0,,,,58908871.05,,,34160441.76,,6322477.56,-109848608.7,,303730207.67,747018.65,304477226.32,903134768.56,定期报告,未审计,20060821,CNY,合并期末,2020-03-13T15:28:06
20060331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162421952.08,1162421952.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300078414.31,,300078414.31,1162421952.08,定期报告,未审计,20060428,CNY,合并期末,2021-05-14T17:08:03
20051231,,180306075.9,,,,,,,,,,5778846.15,,,120082311.12,,,,5088560.38,,19984.1,,,,18079100.0,,100454655.29,,180547126.14,86228696.01,94318430.13,20670000.0,362166882.42,,,,,,,,,,138789362.69,,2200000.0,,,,,,39578847.49,16508686.68,23070160.81,479659.37,22590501.44,,,,,22590501.44,,,,,2171271.76,,982887.42,,120759971.36,,,,,1192770509.16,,28590000.0,,,,,445699721.35,,17297500.0,,,12167946.23,42047586.81,1863373.28,,1863373.28,4141148.07,1294651.6,,59002683.9,,,,2000000.0,,,,,34786.26,,,,,,,182677000.0,,,,,,,,,94094090.75,,,890910488.25,,314187026.0,,,,58908871.05,,,34160441.76,,6322477.56,-113279981.74,,300298834.63,1561186.28,301860020.91,1192770509.16,定期报告,是,20070417,CNY,合并期末,2020-03-13T15:28:06
20050930,,185794263.78,,,,,,,,,,5804931.18,,,191327659.1,,,,2455642.94,,15402280.25,,13155218.44,,21569600.0,,228615495.81,,218657596.55,87694921.85,130962674.7,20670000.0,209464305.23,,,,,,,,,,117725219.93,,2200000.0,,,,,,39941564.67,16902863.86,23038700.81,479659.37,22559041.44,,,,31789.79,22590831.23,,,,,2185101.52,,520177.7,,120765318.16,,,,,1452388465.97,,,,,,,533875634.59,,37400000.0,,,8944285.66,101762.0,1924841.54,9173.26,1915668.28,257470.8,1294651.6,,97666697.03,,,,,,168716186.17,,,434986.26,,,,,,,280878000.0,,,,,,,,,2025534.84,,,1133520050.49,,314187026.0,,,,58908871.05,,,31869200.24,,6322477.56,-94426971.96,,316860602.89,2007812.59,318868415.48,1452388465.97,定期报告,未审计,20051031,CNY,合并期末,2020-03-13T15:28:06
20050630,,273423848.08,273423848.08,,,,,,,,,5804931.18,5804931.18,,299521027.5,,,,3193589.7,,10045713.59,,12778966.69,,22060100.0,,131426695.55,,242559028.55,87694921.85,154864106.7,20670000.0,220470544.24,,,,,,,,,,117725219.93,,2200000.0,,,,,,40446970.37,17119892.99,23327077.38,479659.37,22847418.01,,,,,22847418.01,,,,,2198931.28,,557333.27,,120765318.16,,,,,1581707683.88,,9005000.0,300000000.0,,,,371552187.2,,117325000.0,,,16345347.43,167537.62,2160728.11,106483.1,2054245.01,367773.42,1294651.6,,102827456.37,,,,2000000.0,,169033356.44,,,34786.26,,,,,,,170821000.0,,,,,,,,,28935.13,,,1262963759.58,,314187026.0,,,,58908871.05,,,31869200.24,,6322477.56,-94589287.53,,316698287.32,2045636.98,318743924.3,1581707683.88,定期报告,未审计,20050825,CNY,合并期末,2020-03-13T15:28:06
20050331,,310160718.66,310160718.66,,,,,,,,,5804931.18,5804931.18,,322088091.35,4100000.0,,,3335043.78,,6383830.22,,13808109.09,,10287500.0,,157305512.03,,216194028.55,87694921.85,128499106.7,20670000.0,227692499.82,,,,84735.86,,,,,,118089864.89,,2200000.0,,,,,,40445080.37,16672795.29,23772285.08,479659.37,23292625.71,,,,,23292625.71,,,,,2212761.04,,594488.84,,120910665.4,,,,,1640885709.32,,9005000.0,,,,,646422742.63,,156225000.0,,,32418890.08,186760.62,1961685.47,1570.65,1960114.82,2530155.3,1294651.6,,130648951.44,,,,2000000.0,,169552634.6,,,34786.26,,,,,,,170821000.0,,,,,,,,,8278.0,,,1323110536.0,,314187026.0,,,,58908871.05,,,31869200.24,,6322477.56,-95641725.58,,315645849.27,2129324.05,317775173.32,1640885709.32,定期报告,未审计,20050426,CNY,合并期末,2020-03-13T15:28:06
20041231,,510211315.09,510211315.09,,,,,,,,,8187629.2,,,264372525.37,4100000.0,,,6252579.32,,102825.36,,13989501.09,,10287500.0,,127590756.53,,365175668.55,87694921.85,277480746.7,20670000.0,226877591.11,,,,86851.94,,,,,,118089864.89,,2200000.0,,,,,,40767682.37,16409197.54,24358484.83,479659.37,23878825.46,,,,,23878825.46,,,,,2226590.8,,631644.41,,120540519.4,,,,,1737102005.67,,9005000.0,,,,,778867174.48,,156225000.0,,,51711706.33,703710.59,1981503.71,,1981503.71,4706610.1,1294651.6,,145884647.92,,,,2000000.0,,168344022.54,,,,,,,,,,99201000.0,,,,,,,,,46.0,,,1419925073.27,,314187026.0,,,,58908871.05,,,31869200.24,,6322477.56,-96272855.31,,315014719.54,2162212.86,317176932.4,1737102005.67,定期报告,是,20060428,CNY,合并期末,2020-03-13T15:28:06
20040930,,221338240.87,,221338240.87,,,,,,,,11163946.22,,,323609435.11,171001875.0,,,13939720.07,,51965939.27,,17172127.71,,15624834.89,,71136536.31,,293952474.94,89555683.09,204396791.85,20670000.0,205469297.01,,,,155997.3,,,,,,299578424.71,,2200000.0,,,,,,23585577.05,14437843.06,9147733.99,274130.71,8873603.28,,5876.0,,,8879479.28,,,,,2240420.56,,1364123.84,,123715159.27,,,,,1915390781.27,,,,,,,1241972875.09,,,,,30644272.33,980162.76,1995254.9,161498.85,1833756.05,3731275.05,1294651.6,,104103652.28,,,,2000000.0,,153968111.64,,,,,,,,,,6000150.0,,,,,,,,,44193310.09,,,1590883715.74,,314187026.0,,,,58908871.05,,,31255805.39,,6322477.56,-88432905.21,2076.79,322243351.58,2263713.95,324507065.53,1915390781.27,定期报告,未审计,20041028,CNY,合并期末,2020-03-13T15:28:06
20040630,,428787062.17,428787062.17,,,,,,,,,19296156.22,19296156.22,,292066909.33,10000625.0,,,21060396.89,,49197626.3,,16804285.74,,21074834.89,,69107038.0,,307963624.33,89555683.09,218407941.24,20670000.0,206311486.45,,,,,,,,,,300973685.05,,2500000.0,,,,,,23569347.05,14029228.93,9540118.12,274130.71,9265987.41,,5876.0,,,9271863.41,,,,,2254250.32,,1425256.09,,123709214.27,,,,,1964461478.09,,2000000.0,,,,,1262180364.75,,,,,34962468.34,2383085.41,1826726.64,11859.67,1814866.97,3969027.98,1361611.6,,69063432.94,,,,2000000.0,,156283541.98,,,,,,,,,,6000500.0,,,,,,,,,90904503.98,,,1632935263.62,,314187026.0,,,,58908871.05,,,31255805.39,,6322477.56,-81417131.26,2076.79,329259125.53,2267088.94,331526214.47,1964461478.09,定期报告,未审计,20040827,CNY,合并期末,2020-03-13T15:28:06
20040331,,479309140.3,479309140.3,,,,,,,,,19296582.22,19296582.22,,295711875.81,,,,14039704.55,,40712231.96,,16358882.58,,,,175414907.5,,311314850.31,89375766.65,221939083.66,20670000.0,319796793.34,,,,,,,,,,323452124.98,,3300000.0,,,,,,23546107.05,13629193.3,9916913.75,274130.71,9642783.04,,,,,9642783.04,,,,,,,1486388.34,,103497419.73,,,,,2198209868.8,,2000000.0,,,,,1263606651.76,,62500000.0,,,34623365.38,50695282.62,2019867.57,106875.24,1912992.33,313983.98,1426411.6,,73118255.6,,,,,,157658954.85,,,114918.3,,,,,,,6000550.0,,,,,,,,,171355475.84,,,1825433717.5,,314187026.0,,,,58908871.05,,,31255805.39,,6322477.56,-38684711.34,2076.79,371991545.45,784605.85,372776151.3,2198209868.8,定期报告,未审计,20040423,CNY,合并期末,2020-03-13T15:28:06
20031231,,464672532.52,,464672532.52,,,,,,,,42323125.52,42323125.52,,254476004.4,30000000.0,,,15637584.13,,40736347.29,,16770227.38,,,,155671768.11,,310582619.57,89375766.65,221206852.92,22666000.0,318199627.18,,,,,,,,,,253900079.18,,3300000.0,,,,,,23599372.05,13282013.04,10317359.01,274130.71,10043228.3,,,,,10043228.3,,,,,,,1516698.35,,103497419.73,,,,,2107249445.8,,2000000.0,,,,,1241103465.07,,88000000.0,,,37460552.98,31704373.71,1843685.3,,1843685.3,1403988.37,1426411.6,,63526279.45,,,,,,157455372.81,,,98820.0,,,,,,,5000000.0,,,,,,,,,171355409.24,,,1802378358.53,,314187026.0,,,,58908871.05,,,31255805.39,,6322477.56,-106596491.81,2076.79,304079764.98,791322.29,304871087.27,2107249445.8,定期报告,是,20050324,CNY,合并期末,2020-03-13T15:28:06
20030930,,374196112.78,374196112.78,,,,,,,,,24538622.97,24538622.97,,358030351.71,,,,11024759.57,,70612110.88,,20142307.09,,48973302.51,,178569163.05,,294318076.46,89270939.48,205047136.98,22666000.0,276152321.37,,,,,,,,,,381661284.21,,3800000.0,,,,,,23344293.85,12852913.58,10491380.27,274130.71,10217249.56,,,,,10217249.56,,,,,755777.78,,791230.58,,110222678.22,,,,,2248356712.97,,23250000.0,,,,,1191975234.33,,190000000.0,,,21146021.3,5322620.3,3423642.71,120143.47,3303499.24,4318373.52,1476035.6,,55042152.77,,,,5000000.0,,155075336.87,,,98820.0,,,,,,,95903500.0,,,,,,,,,80456328.0,,,1832488065.4,,314187026.0,,,,58759771.47,,,30058426.34,,6322477.56,6026588.74,2076.79,415356366.9,512280.67,415868647.57,2248356712.97,定期报告,未审计,20031023,CNY,合并期末,2020-03-13T15:28:06
20030630,,531557649.71,,531557649.71,,,,,,,,24538622.97,24538622.97,,460160184.15,78761514.48,,,11033143.57,,22168578.06,,19529712.01,,53973302.51,,159826960.17,,278503810.56,89270939.48,189232871.08,22666000.0,330680778.57,,,,,,,,,,399707834.87,,5300000.0,,,,,,28674909.0,13011336.78,15663572.22,274130.71,15389441.51,,,,,15389441.51,,,,,,,815207.26,,109812678.22,,,,,2586252961.96,,12786400.0,,,,,1339170327.99,,359800000.0,,,46984881.84,5262604.3,3203102.75,2186.62,3200916.13,1732442.81,1479275.6,,77220936.58,,,,5000000.0,,158035033.22,,,98820.0,,,,,,,95903500.0,,,,,,,,,80456328.0,,,2187133653.09,,314187026.0,,,,58759771.47,,,30058426.34,,6322477.56,-10722118.75,2076.79,398607659.41,511649.46,399119308.87,2586252961.96,定期报告,未审计,20030821,CNY,合并期末,2020-03-13T15:28:06
20030331,,517006228.72,,,,,,,,,,24538196.97,,,487236743.51,35000000.0,,,15338740.52,,10644629.99,,19891392.8,,55261995.3,,159847079.81,,284603520.7,90049479.17,194554041.53,22666000.0,331685003.43,,,,,,,,,,402186697.19,,5300000.0,,,,,,28523068.13,12297895.56,16225172.57,274130.71,15951041.86,,,,,15951041.86,,,,,,,863160.63,,107158164.22,,,,,2557256971.34,,21786400.0,,,,,1432893343.75,,205000000.0,,,64541691.94,4992457.3,3376290.25,63679.5,3312610.75,5051836.39,1576475.6,,70909518.85,,,,5000000.0,,159133551.79,,,98820.0,,,,,,,95903500.0,,,,,,,,,81068332.88,,,2151332218.75,,314187026.0,,,,29188714.58,,,59629483.23,,6322477.56,-3918404.31,2076.79,405411373.85,513378.74,405924752.59,2557256971.34,定期报告,未审计,20030426,CNY,合并期末,2020-03-13T15:28:06
20021231,,384236265.6,,384236265.6,,,,,,,,24538196.97,,,510987975.58,205000000.0,,,13798170.06,,758594.23,,27023080.15,,1391995.3,,188180785.8,,288486531.34,90049479.17,198437052.17,22666000.0,343197465.06,,,,,,,,,,401094824.76,,5300000.0,,,,,,28489288.13,11699268.06,16790020.07,274130.71,16515889.36,,,,,16515889.36,,,,,,,863160.63,,107130699.66,,,,,2607300040.58,,25786400.0,,,,,1452960190.0,,205000000.0,,,88479598.1,9480325.84,4645947.41,,4645947.41,5146714.9,1670435.6,,73112324.19,,,,,,159551791.78,,,98820.0,,,,,,,95903500.0,,,,,,,,,81068332.88,,,2202904380.7,,314187026.0,,,,99572489.79,,,30058426.34,,6322477.56,-46248097.16,2076.79,403894399.32,501260.56,404395659.88,2607300040.58,定期报告,是,20040423,CNY,合并期末,2020-03-13T15:28:06
20020930,,358416838.41,,358416838.41,,,,,,,,63911695.49,,,671091704.71,,,,18323904.86,,69824434.97,,25415754.74,,22630593.64,,165825578.01,,242721659.47,25070448.14,217651211.33,22666000.0,411034311.5,,,,33930.0,,,,,,376117505.7,,5300000.0,,,,,,29861958.3,11243973.25,18617985.05,2151564.38,16466420.67,,,,,16466420.67,,,,,,,,,,,,,,2600171216.95,,35000000.0,,,,,1538732423.2,,75500000.0,,,96912623.46,4982694.3,4853719.66,345899.61,4507820.05,2176016.3,1746197.6,,61830001.41,,,,,,157116048.15,,,142902.46,,,,,,,5000000.0,,,,,,,,,82901725.0,,,2066894351.54,,314187026.0,,,,99572489.79,,,80132237.04,,6864236.1,31991563.9,2288.5,532749841.33,527024.08,533276865.41,2600171216.95,其他,未审计,20021023,CNY,合并期末,2020-03-13T15:28:06
20020630,,1720339503.95,,,,,,,48041947.09,5110099.83,,66494925.86,,,783801352.94,,,,17874576.04,,53690903.41,,28421732.7,,22630593.64,,164501941.35,,317336289.33,25070448.14,292265841.19,22666000.0,411751199.12,,,,1001071.79,,,,,,175378154.3,,5300000.0,,,,,,213156263.56,72779220.96,140377042.6,2151564.38,138225478.22,,,,,138225478.22,,,,,9236278.95,,7542078.07,,,,,,,4141372005.88,,20000000.0,,,,,1669604609.67,,320000000.0,,,91669564.79,4832607.3,6148670.61,336103.12,5812567.49,10064186.89,1774277.6,,65118295.16,,,1174199987.73,,,158106109.97,,,410076.46,,,,,,,5000000.0,,,,,,,,,82901725.0,,,3609830111.18,,314187026.0,,,,99572489.79,,,80132237.04,,6864236.1,30253734.54,2288.5,531012011.97,529882.73,531541894.7,4141372005.88,其他,未审计,20020821,CNY,合并期末,2020-03-13T15:28:06
20020331,,1054199337.47,1054199337.47,,,,,,81395006.15,3961338.54,,65616520.86,65616520.86,,1366870681.1,,,,28121974.2,,42958521.42,,23725872.51,,22629809.38,,89941406.51,,315681873.73,24037199.4,291644674.33,23116070.5,378681678.25,,,,2245671.57,,,,,,175378017.05,,5300000.0,,,,,,209398913.36,66591655.96,142807257.4,1877433.67,140929823.73,,,,,140929823.73,,,,,10233273.97,,7056787.01,,,,,,,3983821376.46,,20000000.0,,,,,1642612781.61,,544500000.0,,,79639390.79,4798439.3,5788712.24,221635.87,5567076.37,14363538.79,17398530.28,,80449396.8,,,729472919.99,,,161242554.49,,,419577.6,,,,,,,45000000.0,,,,,,,,,117896850.0,,,3463582691.89,,314187026.0,,,,99572489.79,,,80132237.04,,6864236.1,18968625.63,2288.5,519726903.06,511781.51,520238684.57,3983821376.46,其他,未审计,20020420,CNY,合并期末,2020-03-13T15:28:06
20011231,,1625184789.64,1625184789.64,,,,,,122467426.42,4337784.49,,41767746.36,,,633357897.08,,,,23549603.54,,1330734.11,,27125082.81,,1390839.57,,82921747.43,,324343214.32,89361229.17,234981985.15,63118940.5,342504554.2,,,,2100521.85,,,,,,175378017.05,,5300000.0,,,,,,209301525.22,62042392.86,147259132.36,1877433.67,145381698.69,,,,,145381698.69,,,,,10363966.27,,8606239.44,,83667313.51,,,,,3803795242.82,,20000000.0,,,,,1665574729.14,,,,,88269547.82,14620019.3,5408895.43,,5408895.43,9024891.62,32732576.88,,80965974.85,,,1162230785.85,,,161000677.74,,,351078.0,,,,,,,45000000.0,,,,,,,,,117896850.0,,,3403076026.63,,314187026.0,,,,99572489.79,,,57849882.22,,6322477.56,-77726729.39,2288.5,400207434.68,511781.51,400719216.19,3803795242.82,定期报告,是,20030426,CNY,合并期末,2020-03-13T15:28:06
20010630,,2153932474.66,2153932474.66,,,,,,88199715.68,4895662.41,,121176313.09,121176313.09,,304692498.47,,,,69597989.31,,28354055.52,,21013498.3,,23821512.41,,140894171.66,,257250408.84,9308605.52,247941803.32,46590502.31,366268574.18,,,,1014911.76,,,,,,116285721.16,,2300000.0,,,,,,178191189.32,49477148.33,128714040.99,1877433.67,126836607.32,,,,,126836607.32,,,,,4239342.36,,6781066.68,,,,,,,4014826520.53,,30000000.0,3103500.0,,,,1399448995.27,,,,,86927457.57,16698971.3,7742521.15,4730751.14,3011770.01,717206.47,31958972.2,,71303450.37,,,1526971997.6,,,128114040.0,,,2053753.35,,,,,,,80000000.0,,,,,,,,,82904750.0,,,3474404615.28,,314187026.0,,,,99572489.79,,,73601473.21,4896073.0,,47621008.81,2125.42,539880196.23,541709.02,540421905.25,4014826520.53,其他,是,20010808,CNY,合并期末,2020-03-13T15:28:06
20001231,,1600219935.78,1600219935.78,,,,,,28678699.12,9702605.79,,127473966.72,138120520.45,,319077803.25,,,,63493184.85,,19642170.1,,21810909.63,,23823328.56,,239055839.38,,332736156.1,23297199.42,309438956.68,45690535.55,439800992.17,,,,737361.16,,,,,,119635003.09,,2300000.0,,,,,,105934495.44,42584765.98,63349729.46,,63349729.46,,301192.75,,,63650922.21,,,,,5842854.99,,7172027.82,,,,,,,3588049932.16,,30000000.0,103103500.0,,,,1230162861.2,,,,,90209361.05,10746935.71,11132369.17,8522341.47,2610027.7,14459251.84,31971014.2,,86961015.91,,,1197547448.97,,,128114040.0,,,98820.0,,,,,,,80000000.0,80711475.0,,,,,,,,2204000.0,,,3097422093.05,,314187026.0,,,,99572489.79,,,69036315.01,4896073.0,5004200.04,2325519.77,2288.5,490127839.11,500000.0,490627839.11,3588049932.16,其他,是,20020209,CNY,合并期末,2020-03-13T15:28:06
20000630,,1179678113.1,1179678113.1,,,,,,345909219.27,10697290.33,,173206969.75,173206969.75,,375639585.44,,,,76250731.62,,20385870.87,,30342167.5,,23823163.45,,256683549.21,,375350264.41,9651410.76,365698853.65,58124507.46,386924043.65,,,,559130.27,,,,,,62052159.14,,11850000.0,,,,,,100006923.69,42670788.37,57336135.32,,57336135.32,,6120745.92,,,63456881.24,,,,,6103556.55,,7062009.52,,,,,,,3569548448.34,,,30958642.44,,,,536774641.97,,15000000.0,,,52689510.32,1646400.0,10253688.12,8457693.79,1795994.33,6988444.58,591383.6,,116415512.06,,,1379474172.95,,,733874514.63,,,3675715.35,,,,,,,80000000.0,80710500.0,,,,,,,,2532917.15,,,3051586043.16,,314187026.0,,,,95682308.66,,,64580808.17,,,43012391.95,-129.6,517462405.18,500000.0,517962405.18,3569548448.34,其他,未审计,20000808,CNY,合并期末,2020-03-13T15:28:06
19991231,,689414125.35,689414125.35,,,,,,41803890.78,5600879.34,,189777022.7,189777022.7,,268287009.09,1900000.0,,,85302133.53,,12586416.79,,34478945.02,,23825309.82,,355386405.93,,308445561.04,9652691.73,298792869.31,54434340.54,380984266.2,,,,465655.91,,,,,,59052519.58,,11850000.0,,,,,,91189300.89,36886593.84,54302707.05,,54302707.05,,9298828.65,,,63601535.7,,,,,6325166.61,,7246616.65,,,,,,,2715994227.66,,,70958642.44,,,,683204516.78,,10000000.0,,,57356269.27,4433195.71,9874431.61,8331445.12,1542986.49,7402060.44,591383.6,,90613677.45,,,752090535.78,,,444958724.94,,,139591.3,,,,,,,5000000.0,80723175.0,,,,,,,,2529539.95,,,2219875744.27,,314187026.0,,,,95682308.66,,,64580808.17,,,21667470.16,870.4,496118483.39,,496118483.39,2715994227.66,其他,是,20010413,CNY,合并期末,2020-03-13T15:28:06
19990630,,400497618.2,,,,,,,,,,127045997.86,,,119455455.18,5000000.0,,,132488141.62,,55351430.95,,44079565.64,,,,392636194.01,,412298767.9,2781621.97,409517145.93,92219369.92,385964589.14,,,,,,,,,,57872325.5,,11850000.0,,,,,,78954319.15,32063943.48,46890375.67,,46890375.67,,3334762.25,,,50225137.92,,,,,977287.5,,7429258.82,,,,,,,2422621308.39,,,40000000.0,,,,841042502.47,,,,,46155229.2,2230950.61,9401223.18,8301499.0,1099724.18,11980734.02,591383.6,,251091969.42,,,296093267.34,,,326396540.0,,,123844.24,,,,,,,5000000.0,80716350.0,,,,2119204.52,,,,142390.03,,,1913085588.63,,314187026.0,,,,95682308.66,,,60668973.81,,,38997082.39,328.9,509535719.76,,509535719.76,2422621308.39,其他,未审计,19990817,CNY,合并期末,2020-03-13T15:28:06
19981231,,465940592.96,,,,,,,,,,236588965.71,,,64019354.38,135000000.0,,,103812076.16,,48656532.92,,52003620.08,,23824154.09,,261060224.87,,482745195.68,2781621.97,479963573.71,23868040.52,422386127.02,,,,,,,,,,55272325.5,,11900000.0,,,,,,75608626.43,27950067.24,47658559.19,,47658559.19,,6994669.05,,,54653228.24,,,,,11977287.5,,7129052.23,,,,,,,2327735053.1,,629821937.63,99044849.0,,,,279804974.08,,,,,37165412.63,3353945.03,9493915.09,8799733.0,694182.09,21761332.83,591383.6,,320551523.49,,,146659362.64,,,228624890.0,,,5233120.0,,,,,,,5000000.0,82786000.0,,,,4238409.04,,,,162693.4,,,1874293748.46,,174548348.0,,,,200411317.06,,,56045617.91,,,22436378.69,-357.02,453441304.64,,453441304.64,2327735053.1,其他,是,20000411,CNY,合并期末,2020-03-13T15:28:06
19980630,,237598471.36,,,,,,,,,,208483731.73,,,88226912.18,5000000.0,,,239466016.79,,37071006.31,,40935973.8,,,,266291505.48,,348890173.7,1835725.98,347054447.72,131686303.64,454413325.16,,,,,,,,,,55783671.48,,12817497.0,,,,,,64070697.27,23620925.02,40449772.25,,40449772.25,,6680193.66,,,47129965.91,,,,,977287.5,,6864375.88,,,,,,,2319997524.46,,,228237600.0,,,,719149807.92,,,,,36502162.32,2123415.0,3570390.33,2802576.0,767814.33,17994443.93,24011788.58,,216725640.36,,,258913409.44,,,230041290.0,,,3569636.42,,,,,,,21780961.06,82797000.0,,,,8476818.09,,,,392628.37,,,1854286991.82,,174548348.0,,,,200411317.06,,,50163711.65,,,40587155.93,,465710532.64,,465710532.64,2319997524.46,其他,未审计,19980815,CNY,合并期末,2020-03-13T15:28:06
