报告日,资产,货币资金,现金,银行存款,存放中央银行款项,存放同业款项,存放联行款项,贵金属,结算备付金,应收保证金,融出资金,拆出资金,拆放同业,拆放金融性公司,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付账款,应收股利,应收利息,应收手续费及佣金,应收租赁款,应收投资款项,其他应收款,其他应收款合计,发放贷款及垫款总额,贷款损失准备,发放贷款及垫款净额,代理证券,存货净额,待处理抵债资产总额,抵债资产减值准备,待处理抵债资产净额,待摊费用,划分为持有待售的资产,可供出售金融资产,衍生金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,其他非流动金融资产,长期应收款,未确认的收益,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程合计,在建工程,固定资产及清理合计,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他长期资产,一年内到期的非流动资产,其他流动资产,流动资产合计,非流通资产合计,资产总计,流动负债,短期借款,拆入资金,向中央银行借款,同业存放款项,联行存放款项,吸收存款,交易性金融负债,卖出回购金融资产款,应付票据及应付账款,应付票据,应付账款,预收账款,应付职工薪酬,应付工资,应付福利费,应交税金,应付股利,应付利息,其他应付款,其他应付款合计,应付手续费及佣金,应付代理证券款,应付保证金,其他应交款,委托资金,衍生金融负债,合同负债,预提费用,预计负债,递延收益,租赁负债,一年内到期的长期负债,其他流动负债,流动负债合计,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,递延税款贷项,其他负债,其他长期负债,长期负债合计,负债合计,所有者权益,实收资本净额,其他权益工具,优先股,永续债,资本公积,其他综合收益,库存股,盈余公积,一般风险准备,信托赔偿准备金,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20171231,,22601.54,,,,2985728343.97,,,3078368.18,43435.03,,,,,5409521917.11,,,,,,,,47685911.67,,,4738523076.94,,,5562922338.51,9200000.0,5553722338.51,,,,,,,,4182141093.13,,,,1020734386.23,,,,,,,,24726279.41,15555778.97,9170500.44,,9170500.44,,6616801.2,,,15787301.64,,,,,3568955.13,,8518446.08,18427831.57,1138611633.97,,,,,25126115640.7,,,,,,,,920607764.77,,,,,,507142015.54,,,1223370971.66,,,,,,,,,,,,,403151086.12,,,,,,,,,,,,,,,5880361942.58,,,8934633780.67,,4557614932.0,,,,4012381177.83,72739695.48,,984876518.04,720438585.68,,5843430951.0,,16191481860.03,,16191481860.03,25126115640.7,定期报告,是,20190430,CNY,合并期末,2020-03-13T15:28:06
20170930,,26749.03,,,,958257934.03,,,,,,,,,7193095670.31,,,,,,,,79745525.88,,,,,,,,5323456480.09,,,,,,,,5845003906.68,,,,519628465.28,,,,,,,,,,,,9468296.59,,5621223.11,,,15089519.7,,,,,3571531.19,,9462821.27,16686606.34,2111447989.4,,,,,22075473199.2,,,300000000.0,,,,,1123961389.52,,,,,,457254836.48,,,588383091.95,,,,,,,,,,,,,364183350.84,,,,,,,,,,,,,,148926692.77,3756479558.41,,,6739188919.97,,4557614932.0,,,,4012381177.83,60466048.87,,618055292.24,470664389.78,,5617102438.51,,15336284279.23,,15336284279.23,22075473199.2,定期报告,未审计,20171013,CNY,合并期末,2020-03-13T15:28:06
20170630,,13417.27,,,,1395020487.96,,,,,,,,,7764708126.08,,,,,,,,78210578.58,,,,,,4545456480.09,,4545456480.09,,,,,,,,4342878262.75,,,,905318846.48,,,,,,,,23242879.96,13850948.31,9391931.65,,9391931.65,,2409241.82,,,11801173.47,,,,,3976700.68,,10407196.46,38990676.08,1283111936.23,,,,,20379893882.13,,,200000000.0,,,,,1124450338.5,,,,,,350588563.14,,,479631000.29,,,,,,,,,,,,,353663832.53,,,,,,,,,,,,,,41378381.24,3722668244.43,,,6272380360.13,,4557614932.0,,,,4012381177.83,44966365.92,,618055292.24,470664389.78,,4403831364.23,,14107513522.0,,14107513522.0,20379893882.13,定期报告,未审计,20170816,CNY,合并期末,2020-03-13T15:28:06
20170331,,30381.66,,,,1535999396.25,,,,,,,,,7702388599.6,10000100.0,,,,,,,20495385.83,,,2556000000.0,,,,,2539067591.2,,,,,,,,2725044014.86,,,,891539159.85,,,,,,,,,,,,7001792.83,,2369811.87,,,9371604.7,,,,,4298970.2,,11351571.65,,1404735007.6,,,,,19410321783.4,,,,,,,,1124892316.24,,,,,,324277595.54,,,1158517523.54,,,,,,,,,,,,,314703018.69,,,,,,,,,,,,,,109820868.37,2869051814.12,,,5901263136.5,,4557614932.0,,,,4012381177.83,38393180.0,,618055292.24,470664389.78,,3811949675.05,,13509058646.9,,13509058646.9,19410321783.4,定期报告,未审计,20170425,CNY,合并期末,2020-03-13T15:28:06
20161231,,21552.35,,,,3445451410.65,,,,,,,,,5683470402.5,75000750.0,,,,,,,15467696.36,,,,,,3894031016.2,,3894031016.2,,,,,,,,4650870809.68,,,,870779159.85,,,,,,,,19585842.25,12294483.74,7291358.51,,7291358.51,,822304.47,,,8113662.98,,,,,4648979.81,,12295946.84,,465543675.02,,,,,19125695062.24,,,,,,,,1124526394.1,,,,,,547021733.12,,,968328474.55,,,,,,,,,,,,,440640524.78,,,,,,,,,,,,,,118391547.13,2208619815.28,,,5407528488.96,,2071643151.0,,,,6498352958.83,24650776.11,,618055292.24,470664389.78,,4034800005.32,,13718166573.28,,13718166573.28,19125695062.24,定期报告,是,20180208,CNY,合并期末,2020-03-13T15:28:06
20160930,,23031.26,,,,425891027.22,,,,,,,,,6242987680.46,,,,,,,,30630330.96,,,,,,,,1388683998.33,,,,,,,,477880857.07,,,,,,,,,,,,,,,,7332021.21,,699877.36,,,8031898.57,,,,,4761113.64,,,,3016224335.8,,,,,11595114273.31,,,,,,,,,,,,,,487727712.18,,,512774174.54,,,,,,,,,,,,,144764465.63,,,,,,,,,,,,,,105284622.86,2340282515.99,,,3590833491.2,,1769889828.0,,,,1827099329.0,7037383.55,,314660547.47,241683939.44,,3843909754.65,,8004280782.11,,8004280782.11,11595114273.31,定期报告,未审计,20161028,CNY,合并期末,2020-03-13T15:28:06
20160630,,28543.32,,,,939296026.08,,,,,,,,,4848147544.89,,,,,,,,56392060.4,,,,,,1804192915.91,,1804192915.91,,,,,,,,766723178.07,,,,,,,,,,,,18918420.97,11041436.29,7876984.68,,7876984.68,,414716.97,,,8291701.65,,,,,5260925.29,,13418190.25,,1978048724.36,,,,,10419799810.22,,,,,,,,,,,,,,336144552.35,,,571152171.12,905251.45,,,,,,,,,,,,144764465.63,,,,,,,,,,,,,,10560424.01,2269783815.22,,,3333310679.78,,1769889828.0,,,,1827099329.0,7037383.55,,314660547.47,241683939.44,,2926118102.98,,7086489130.44,,7086489130.44,10419799810.22,定期报告,未审计,20160826,CNY,合并期末,2020-03-13T15:28:06
20160331,,24818.15,,,,2188154555.08,,,,,,,,,3229347077.47,,,,,,,,19498144.44,,,,,,,,2007427915.91,,,,,,,,411201947.27,,,,,,,,,,,,,,,,7977976.49,,1839508.01,,,9817484.5,,,,,5550742.95,,13341825.73,,1618745975.42,,,,,9503110486.92,,,,,,,,,,,,,,290899173.26,,,902533935.52,620366691.25,,,,,,,,,,,,128006400.39,,,,,,,,,,,,,,18623698.15,1245039422.72,,,3205469321.29,,1769889828.0,,,,1827099329.0,2896460.45,,314660547.47,241683939.44,,2141411061.27,,6297641165.63,,6297641165.63,9503110486.92,定期报告,未审计,20160416,CNY,合并期末,2020-03-13T15:28:06
20151231,,11716.91,,,,1348065467.89,,,,,,,,,3123218369.69,,,,,,,,4975811.11,,,,,,2543120000.0,,2543120000.0,,,,,,,,1606601947.27,,,,,,,,,,,,17985957.1,9348169.33,8637787.77,,8637787.77,,100000.0,,,8737787.77,,,,,6052742.66,,13818112.51,,504349274.1,,,,,9158951229.91,,,,,,,,,,,,,,382418583.13,,,748903232.29,905251.45,,,,,,,,,,,,128006400.39,,,,,,,,,,,,,,46173243.5,1544530473.71,,,2850031933.02,,1769889828.0,,,,1827099329.0,2896460.45,,314660547.47,241683939.44,,2152689192.53,,6308919296.89,,6308919296.89,9158951229.91,定期报告,是,20170125,CNY,合并期末,2020-03-13T15:28:06
20150930,,34619.5,,,,1256390582.75,,,,,,,,,1727262913.91,,,,,,,,,,,,,,,,2025000000.0,,,,,,,,598520812.12,,,,,,,,,,,,,,,,8220826.54,,5455726.09,,,13676552.63,,,,,5407009.03,,7153808.45,,1126173739.58,,,,,6759620037.97,,,,,,,,,,,,,,242192832.02,,,411459382.06,905251.45,,,,,,,,,,,,122964750.64,,,,,,,,,,,,,,75890230.65,66339650.81,,,919752097.63,,1769889828.0,,,,1827099329.0,42435609.08,,142445700.79,118192048.88,,1939805424.59,,5839867940.34,,5839867940.34,6759620037.97,定期报告,未审计,20151028,CNY,合并期末,2020-03-13T15:28:06
20150630,,26844.69,,,,3353782076.92,,,,,,,,,832016110.42,,,,,,,,,,,,,,1315000000.0,,1315000000.0,,,,,,,,334180812.12,,,,,,,,,,,,17944732.45,9033145.28,8911587.17,,8911587.17,,2086133.75,,,10997720.92,,,,,5603590.06,,7624546.49,,469903443.31,,,,,6329135144.93,,,,,,,,,,,,,,230480979.57,,,281007645.75,905251.45,,,,,,,,,,,,122964750.64,,,,,,,,,,,,,,93965230.65,87671208.87,,,816995066.93,,707955931.0,,,,2889033226.0,96660609.08,,142445700.79,118192048.88,,1557852562.25,,5512140078.0,,5512140078.0,6329135144.93,定期报告,是,20150731,CNY,合并期末,2020-03-13T15:28:06
20150331,,7162.85,,,,144369962.42,,,,,,,,,150000000.0,,,,,,,,,,,,,,,,2105000000.0,,,,,,,,208556053.26,,,,,,,,,,,,,,,,9140855.35,,1038700.0,,,10179555.35,,,,,5232260.41,,8394916.93,,114382909.64,,,,,2746122820.86,,,,,,,,,,,,,,199479197.41,,,265583607.53,905251.45,,,,,,,,,,,,155742406.11,,,,,,,,,,,,,,2389013.32,111537941.73,,,735637417.55,,454109778.0,,,,38598460.17,7167039.94,,142445700.79,118192048.88,,1249972375.53,,2010485403.31,,2010485403.31,2746122820.86,定期报告,未审计,20150410,CNY,合并期末,2020-03-13T15:28:06
20141231,,18230.66,,,,377431520.52,,,,,,,,,500286864.67,,,,,,,,,,,,,,1755000000.0,,1755000000.0,,,,,,,,201256053.26,,,,,,,,,,,,17320040.45,7326087.6,9993952.85,,9993952.85,,647000.0,,,10640952.85,,,,,5608676.59,,8882301.19,,94819497.97,,,,,2953944097.71,,,,,,,,,,,,,,233503912.06,,,440160451.69,905251.45,,,,,,,,,,,,108742406.11,,,,,,,,,,,,,,2389013.32,363605727.74,,,1149306762.37,,454109778.0,,,,38598460.17,7167039.94,,142445700.79,118192048.88,,1044124307.56,,1804637335.34,,1804637335.34,2953944097.71,定期报告,是,20160118,CNY,合并期末,2020-03-13T15:28:06
20140930,,19004.5,,,,173962263.4,,,,,,,,,181047946.81,,,,,,,,,,,,,,,,1510000000.0,,,,,,,,,,,,,,,,,,,,,,,,31547849.89,,,,,31547849.89,,,,,5985092.77,,,,392957794.76,,,,,2295519952.13,,,,,,,,,,,,,,179792865.81,,,333752655.55,,,,,,,,,,,,,80893183.68,,,,,,,,,,,,,,,106241240.89,,,700679945.93,,454109778.0,,,,38598460.17,,,40092908.43,45409775.66,,1016629083.94,,1594840006.2,,1594840006.2,2295519952.13,定期报告,未审计,20141010,CNY,合并期末,2020-03-13T15:28:06
20140630,,29399.75,,,,197211315.58,,,,,,,,,257976267.0,,,,,,,,,,,,,,1249000000.0,,1249000000.0,,,,,,,,,,,,,,,,,,,,71548560.8,15464257.05,56084303.75,27183731.23,28900572.52,,,,,28900572.52,,,,,6362275.93,,,,231272985.65,,,,,1970752816.43,,,,,,,,,,,,,,131333976.02,,,229159252.52,,,,,,,,,,,,,80893183.68,,,,,,,,,,,,,,,206979409.77,,,648365821.99,,454109778.0,,,,38598460.17,,,40092908.43,45409775.66,,744176072.18,,1322386994.44,,1322386994.44,1970752816.43,定期报告,未审计,20140729,CNY,合并期末,2020-03-13T15:28:06
20140331,,12572.52,,,,126208871.51,,,,,,,,,124608332.5,,,,,,,,,,,,,,,,1225000000.0,,,,,,,,,,,,,,,,,,,,,,,,29482884.85,,,,,29482884.85,,,,,6699542.1,,,,164841357.5,,,,,1676853560.98,,,,,,,,,,,,,,132079070.26,,,206282893.32,,,,,,,,,,,,,80893183.68,,,,,,,,,,,,,,,142118779.15,,,561373926.41,,454109778.0,,,,38598460.17,,,40092908.43,45409775.66,,537268712.31,,1115479634.57,,1115479634.57,1676853560.98,定期报告,未审计,20140428,CNY,合并期末,2020-03-13T15:28:06
20131231,,12948.35,,,,356151459.61,,,,,,,,,600912085.47,,,,,,,,,,,,79684608.52,79684608.52,525000000.0,,525000000.0,,,,,,,,,,,,,,,,,,,,71178212.8,13948757.84,57229454.96,27183731.23,30045723.73,706172.0,706172.0,30045723.73,,30751895.73,,,,,7075093.26,,873444.91,,79684608.52,,,1036761101.95,563700433.9,1600461535.85,,,,,,,,,,,,,255461413.08,169805229.68,,,170452515.2,905251.45,,46898850.33,47804101.78,,,,,,,,,80893183.68,,,,,643523259.74,,,,,,,,,,313641028.48,11280765.07,92173948.75,735697208.49,,454109778.0,,,,38598460.17,,,40092908.43,45409775.66,,286553405.1,,864764327.36,,864764327.36,1600461535.85,定期报告,是,20150210,CNY,合并期末,2020-03-13T15:28:06
20130930,,188390708.87,,,,,,,,,,,,,58433300.0,,,,,,,,,,,,238835208.12,238835208.12,,,705000000.0,,,,,,,,,,,,,,,,,,,,,,,,44305243.2,5734904.0,5734904.0,44305243.2,,,,,,,721178.58,,6202789.72,,,,,485659216.99,761964115.5,1247623332.49,,,,,,,,,,,,,293738813.81,32982853.0,,,63626435.81,905251.45,,53067392.38,53972643.83,,,,,,,,,75852300.0,,,,,444320746.45,,,,,,,,,,,,75852300.0,520173046.45,,454109778.0,,,,38598460.17,,,12132728.41,28143279.05,,194466040.41,,727450286.04,,727450286.04,1247623332.49,定期报告,未审计,20131026,CNY,合并期末,2020-03-13T15:28:06
20130630,,141348303.66,,,,,,,,,,,,,8754900.0,,,,,,,,,,,,177602755.93,177602755.93,,,725000000.0,,,,,,,,,,,,,,,,,,,,69588844.55,12312668.22,57276176.33,12306407.23,44969769.1,3429600.0,3429600.0,44969769.1,,,,,,,582863.02,,6579027.37,,,,,327705959.59,780561259.49,1108267219.08,,,,,,,,,,,,,181207149.91,33472129.43,,,68126429.04,905251.45,,53084657.71,53989909.16,,,,,,,,,75852300.0,,,,,336795617.54,,,,,,,,,,,,75852300.0,412647917.54,,454109778.0,,,,38598460.17,,,12132728.41,28143279.05,,162635055.91,,695619301.54,,695619301.54,1108267219.08,定期报告,未审计,20130722,CNY,合并期末,2020-03-13T15:28:06
20130331,,48790280.17,,,,,,,,,,,,,,,681731.74,,681731.74,,,,,,,,134896604.82,134896604.82,,,767180000.0,,,,,,,,,,,,,,,,,,,,,,,,45183584.77,2855167.9,2855167.9,45183584.77,,,,,,,551136.62,,6365323.39,,,,,184368616.73,822135212.68,1006503829.41,,,,,,,,,,,,,124012632.69,41997306.39,,,50751025.35,905251.45,,29854750.73,30760002.18,,,,,,,,,75852300.0,,,,,247520966.61,,,,,,,,,,,,75852300.0,323373266.61,,454109778.0,,,,38598460.17,,,12132728.41,28143279.05,,150146317.17,,683130562.8,,683130562.8,1006503829.41,定期报告,未审计,20130426,CNY,合并期末,2020-03-13T15:28:06
20121231,,461949937.67,,,,,,,,,,,,,,,681731.74,,681731.74,,,,,,,,292580340.53,292580340.53,,,140300000.0,,,,,,,,,,,,,,,,,,,,68742259.65,10636268.11,58105991.54,12306407.23,45799584.31,2547088.9,2547088.9,45799584.31,,,,,,,570543.56,,6713412.78,,,,,755212009.94,195930629.55,951142639.49,,,,,,,,,,,,,81309946.68,87274895.24,,,43801697.8,905251.45,,31425043.34,32330294.79,,,,,,,,,75852300.0,,,,,244716834.51,,,,,,,,,,,,75852300.0,320569134.51,,454109778.0,,,,38598460.17,,,12132728.41,28143279.05,,97589259.35,,630573504.98,,630573504.98,951142639.49,定期报告,是,20140306,CNY,合并期末,2020-03-13T15:28:06
20120930,,311705744.96,,,,,,,,,,,,,,,76943916.69,,76943916.69,,2357128.86,,,,,,218299361.43,218299361.43,,,68300000.0,,8597481.05,,,,,,,,,,,143246945.55,,,,,,,,,,,55298547.21,2873140.1,2873140.1,55298547.21,,,,,,,1838860.71,,284978.74,,,,,617903632.99,275120942.96,893024575.95,,36000000.0,,,,,,,,4393758.92,,4393758.92,37407803.3,28579522.21,,,35368021.99,15511949.14,,50577657.14,66089606.28,,,,,,,,,,,,,,207838712.7,,,,,,,,,,,,0.0,207838712.7,,454109778.0,,,,54630619.08,,,,16537982.73,,127160364.37,,652438744.18,32747119.07,685185863.25,893024575.95,定期报告,未审计,20121030,CNY,合并期末,2020-03-13T15:28:06
20120630,,227422910.38,,,,,,,,,,,,,,,84058270.29,,84058270.29,,2235899.16,,,,,,101287253.01,101287253.01,,,355000000.0,,9261658.92,,,,,,,,,,,193350205.45,,,,,,,17865427.44,11087854.48,6777572.96,66295.24,6711277.72,2987979.1,2987979.1,6711277.72,,,,,,,1935869.95,,311531.92,,,,,424265991.76,563609141.65,987875133.41,,36000000.0,,,,,,,,5080170.37,,5080170.37,13813613.53,19126904.74,,,41781413.03,15511949.14,,187956719.91,203468669.05,,,,,,,,,,,,,,319270770.72,,,,,,,,,,,,0.0,319270770.72,,454109778.0,,,,54630619.08,,,,16537982.73,,110208923.22,,635487303.03,33117059.66,668604362.69,987875133.41,定期报告,未审计,20120830,CNY,合并期末,2020-03-13T15:28:06
20120331,,209668581.89,,,,,,,,,,,,,,,71454306.04,17040.0,71437266.04,,4807300.86,,,,,,87115771.39,87115771.39,,,365000000.0,,6206445.4,,,,,,,,,,4512223.33,194979338.17,,,,,,,,,,,6991611.5,2947262.1,2947262.1,6991611.5,,,,,,,2232524.95,,338250.37,,,,,379252405.58,578829882.44,958082288.02,,36000000.0,,,,,,,,3591646.92,,3591646.92,40178222.77,20262180.82,,,56319463.94,15511949.14,,172504580.08,188016529.22,,,,,,,,,,,,,,344368043.67,,,,,,,,,,,,0.0,344368043.67,,454109778.0,,,,54630619.08,,,,16537982.73,,52300845.42,,577579225.23,36135019.12,613714244.35,958082288.02,定期报告,未审计,20120424,CNY,合并期末,2020-03-13T15:28:06
20111231,,428140236.07,,,,,,,,,,,,,,,56791411.25,68160.0,56723251.25,,3226402.18,,,,,,68248130.46,68248130.46,,,155000000.0,,4574392.82,,,,,,,,,,4512223.33,196608470.89,,,,,,,17606845.5,10409088.81,7197756.69,66295.24,7131461.45,1999555.2,1999555.2,7131461.45,,,,,,,1894270.87,,399886.12,,,,,560980572.78,371049215.04,932029787.82,,30000000.0,,,,,,,,3546251.62,,3546251.62,10452115.57,73315687.49,,,56863090.61,15511949.14,,182411070.74,197923019.88,,,,,,,,,,,,,,372100165.17,,,,,,,,,,,,0.0,372100165.17,,454109778.0,,,,54630619.08,,,,16537982.73,,-2388235.08,,522890144.73,37039477.92,559929622.65,932029787.82,定期报告,是,20130307,CNY,合并期末,2020-03-13T15:28:06
20110930,,157120129.6,,,,,,,,,,,,,,,129153569.65,68160.0,129085409.65,,3297190.56,,,,,,64257402.57,64257402.57,,,155000000.0,,11774686.85,,,,,,,,,,9012223.33,198237603.61,,,,,,,,,,,6917224.92,1564669.2,1564669.2,6917224.92,,,,,,,1324987.75,,170533.57,,,,,365602979.23,376033318.69,741636297.92,,30000000.0,,,,,,,,11543646.04,,11543646.04,11687243.18,8454448.12,,,23098915.87,15511949.14,,183121066.71,198633015.85,,,,,,,,,,,,,,283417269.06,,,,,,,,,,,,0.0,283417269.06,,454109778.0,,,,52955501.25,,,,8377236.32,,-89064213.94,,426378301.63,31840727.23,458219028.86,741636297.92,定期报告,未审计,20111027,CNY,合并期末,2020-03-13T15:28:06
20110630,,310828256.45,,,,,,,,,,,,,,,85670557.95,,85670557.95,,1905962.14,,,,,,67047385.5,67047385.5,,,,,9459210.85,,,,,,,,,,9012223.33,199866736.33,,,,,,,18139637.6,10801377.39,7338260.21,66295.24,7271964.97,542339.0,542339.0,7271964.97,,,,,,,1131381.17,,219064.97,,,,,474911372.89,221849786.08,696761158.97,,30000000.0,,,,,,,,11523315.36,,11523315.36,10073726.46,9874298.31,,,22395011.58,15511949.14,,175103331.14,190615280.28,,,,,,,,,,,,,,274481631.99,,,,,,,,,,,,0.0,274481631.99,,454109778.0,,,,52955501.25,,,,8377236.32,,-125118443.02,,390324072.55,31955454.43,422279526.98,696761158.97,定期报告,是,20110816,CNY,合并期末,2020-03-13T15:28:06
20110331,,326917732.15,,,,,,,,,,,,,,,43449812.52,,43449812.52,,2502790.77,,,,,,67575922.0,67575922.0,,,,,13494181.62,,,,,,,,,,9012223.33,201219833.93,,,,,,,,,,,7657885.61,542339.0,542339.0,7657885.61,,,,,,,1165857.92,,159144.59,,,,,453940439.06,223643431.27,677583870.33,,30000000.0,,,,,,,,12313801.88,,12313801.88,8273117.77,10155725.68,,,27181560.75,15511949.14,,183306660.24,198818609.38,,,,,,,,,,,,,,286742815.46,,,,,,,302794.0,302794.0,,,,302794.0,287045609.46,,454109778.0,,,,52955501.25,,,,8377236.32,,-157850969.55,,357591546.02,32946714.85,390538260.87,677583870.33,定期报告,未审计,20110426,CNY,合并期末,2020-03-13T15:28:06
20101231,,258585315.84,,,,,,,,,,,,,,,39352871.44,,39352871.44,,1187951.89,,,,,,52027924.06,52027924.06,,,100000000.0,,11738774.76,,,,,,,,,,9012223.33,202826403.29,,,,,,,18226347.43,10121861.09,8104486.34,66295.24,8038191.1,492339.0,492339.0,8038191.1,,,,,,,1167759.05,,332180.21,,,,,362892837.99,325707747.91,688600585.9,,30000000.0,,,,,,,,12295910.38,,12295910.38,8963811.35,33907416.33,,,43114651.89,15511949.14,,184323579.86,199835529.0,,,,,,,,,,,,,,328117318.95,,,,,,,,,,,,0.0,328117318.95,,454109778.0,,,,52955501.25,,,,8377236.32,,-189318930.43,,326123585.14,34359681.81,360483266.95,688600585.9,定期报告,是,20120228,CNY,合并期末,2020-03-13T15:28:06
20100930,,245491147.54,,,,,,,,,,,,,,,61895035.54,,61895035.54,,4852646.6,,,,,,63030156.74,63030156.74,,,3000000.0,,49333223.84,,,,,,,,,,9012223.33,204432972.65,,,,,,,,,,,8510447.38,297339.0,297339.0,8510447.38,,,,,,,494011.9,,388737.83,,,,,424602210.26,228122340.11,652724550.37,,30000000.0,,,,,,,,13059469.28,,13059469.28,39247892.7,3580752.58,,,20917249.56,11509843.72,1791836.2,182617277.93,195918957.85,,,,,,,,,,,,,,302724321.97,,,,,,,,,,,,,302724321.97,,454109778.0,,,,52955501.25,,,,3299870.91,,-197165905.28,,313199244.88,36800983.52,350000228.4,652724550.37,定期报告,未审计,20101028,CNY,合并期末,2020-03-13T15:28:06
20100630,,225093917.36,,,,,,,,,,,,,,,40254681.54,,40254681.54,,5071723.41,,,,,,57291519.99,57291519.99,,,3000000.0,,47838476.01,,,,,,,,,,9012223.33,206039542.01,,,,,,,18210441.59,9195065.3,9015376.29,66295.24,8949081.05,223669.5,223669.5,8949081.05,,,,,,,509172.38,,445295.45,,,,,375550318.31,230153202.16,605703520.47,,30000000.0,,,,,,,,13097618.78,,13097618.78,37434193.51,3634691.04,,,8444599.31,11509843.72,1737147.72,184512301.27,197759292.71,,,,,,,,,,,,,,290370395.35,,,,,,,,,,,,,290370395.35,,454109778.0,,,,52455501.25,,,,3299870.91,,-231593980.02,,278271170.14,37061954.98,315333125.12,605703520.47,定期报告,未审计,20100819,CNY,合并期末,2020-03-13T15:28:06
20100331,,179985946.36,,,,,,,,,,,,,,,43952441.03,,43952441.03,,6013638.0,,,,,,76126199.95,76126199.95,,,3000000.0,,45478779.4,,,,,,,,,,9012223.33,209173925.03,,,,,,,,,,,8446625.42,,,8446625.42,,,,,,,478940.3,,501853.07,,,,,351557004.74,232600175.17,584157179.91,,30000000.0,,,,,,,,12737328.78,,12737328.78,38151489.75,3594774.18,,,3994351.53,10831378.64,1683053.68,179927630.5,192442062.82,,,,,,,,,,,,,,280920007.06,,,,,,,,,,,,,280920007.06,,454109778.0,,,,54483314.91,,,,3299870.91,,-249514805.4,,262378158.42,40859014.43,303237172.85,584157179.91,定期报告,未审计,20100427,CNY,合并期末,2020-03-13T15:28:06
20091231,,197174644.92,,,,,,,,,,,,,,,31553541.03,1282500.0,30271041.03,,771965.79,,,,,,87821104.8,87821104.8,,,3000000.0,,42651037.19,,,,,,,,,,9012223.33,208737715.29,,,,,,,16600868.39,8282647.46,8318220.93,66295.24,8251925.69,123000.0,123000.0,8251925.69,,,,,,,294524.34,,323845.53,,,,,359972293.73,231729842.2,591702135.93,,31282500.0,,,,,,,,12939225.66,,12939225.66,38365366.63,19552822.06,,,3920965.38,25426604.72,1629554.08,183528422.55,210584581.35,,,,,,,,,,,,,,316645461.08,,,,,,,,,,,,,316645461.08,,454109778.0,,,,52955501.25,,,,3299870.91,,-276905327.62,,233459822.54,41596852.31,275056674.85,591702135.93,定期报告,是,20110426,CNY,合并期末,2020-03-13T15:28:06
20090930,,119047073.15,,,,,,,,,,,,,,,83189147.61,,83189147.61,,647742.19,,,,,,72175834.64,72175834.64,,,40651347.05,,47713101.57,,,,,,,,,,3430010.0,210325638.36,,,,,,,,,,,8398433.28,,,8398433.28,,,,,,,290826.54,,494003.91,,,,,,,586363158.3,,30000000.0,,,,,,,,35742706.09,,35742706.09,39538382.58,1312894.38,,,6302317.38,25426604.72,1574865.6,185566774.87,212568245.19,,,,,,,,,,,,,,,,,,,,,,,,,,,325464545.62,,454109778.0,,,,52829584.42,,,,1786175.6,,-289084465.55,,219641072.47,41257540.21,260898612.68,586363158.3,定期报告,未审计,20091027,CNY,合并期末,2020-03-13T15:28:06
20090630,,131419036.42,,,,,,,,,,,,,,,42574838.4,,42574838.4,,580752.19,,,,,,96543587.95,96543587.95,,,651347.05,,46481418.72,,,,,,,,,,9012223.33,211913561.43,,,,,,,17037712.36,8197449.6,8840262.76,66295.24,8773967.52,,,8773967.52,,,,,,,387093.05,,664162.29,,,,,,,549001988.35,,30000000.0,,,,,,,,9606249.34,,9606249.34,37326775.35,1963085.81,,,-182614.43,25426604.72,1520177.12,198959840.1,225906621.94,,,,,,,,,,,,,,,,,,,,,,,,,,,304620118.01,,454109778.0,,,,52829584.42,,,,1786175.6,,-305889418.2,,202836119.82,41545750.52,244381870.34,549001988.35,定期报告,未审计,20090818,CNY,合并期末,2020-03-13T15:28:06
20090331,,103660872.92,,,,,,,,,,,,,,,29058254.75,,29058254.75,,511974.56,,,,,,73063827.42,73063827.42,,,651347.05,,53103515.58,,,,,,,,,,9012223.33,213501484.5,,,,,,,,,,,9386105.85,13000.0,13000.0,9386105.85,,,,,,,549161.7,,732675.12,,,,,259398445.23,233845997.55,493244442.78,,31000000.0,,,,,,,,9428447.19,,9428447.19,36174158.62,3070451.85,,,-4633719.37,25426604.72,1466083.08,169193725.98,196086413.78,,,,,,,,,,,,,,271125752.07,,,,,,,,,,,,,271125752.07,,454109778.0,,,,42881514.57,,,,1786175.6,,-314718645.84,,184058822.33,38059868.38,222118690.71,493244442.78,定期报告,未审计,20090425,CNY,合并期末,2020-03-13T15:28:06
